Date,wml_2x3
1991-07-02,-0.0017115273175004608
1991-07-03,-0.0008264978361097186
1991-07-04,0.0029960601924487462
1991-07-05,0.006446283094190708
1991-07-06,-0.0001306355725819719
1991-07-08,0.009264249372493094
1991-07-09,0.0016477668493872222
1991-07-10,0.00211619095848814
1991-07-11,-0.007266974333798248
1991-07-12,-0.0019136893166004088
1991-07-13,-0.0023111574404808266
1991-07-15,0.006282012361286504
1991-07-16,0.012453058690844288
1991-07-18,0.010260067412260598
1991-07-19,0.0009023383870919166
1991-07-20,-0.0032387345479611973
1991-07-22,-0.004384863668318584
1991-07-23,0.009622216170263376
1991-07-24,0.0001340243674210484
1991-07-25,0.006464481467411631
1991-07-26,0.010137109108874554
1991-07-27,0.0049509656853660156
1991-07-29,0.0001540628076360795
1991-07-30,-0.007426039826253006
1991-07-31,-0.026500406073069027
1991-08-01,0.011205026825217124
1991-08-02,0.01145597130620113
1991-08-03,-0.0048764820367139805
1991-08-05,-0.010721868632849185
1991-08-06,-0.013222259185008856
1991-08-07,0.0046252340686815385
1991-08-08,0.0043684917083167685
1991-08-09,0.00023917839075338065
1991-08-10,-0.005562135866550522
1991-08-12,-0.002690807145086127
1991-08-13,-0.004047646902081148
1991-08-14,0.0030738049676348744
1991-08-16,0.01256193547814266
1991-08-17,0.005881769954366123
1991-08-19,0.0012798492299818665
1991-08-20,0.00853432778072688
1991-08-21,-0.0036477511384939154
1991-08-22,-0.005210100956785868
1991-08-23,8.815042430593278e-05
1991-08-24,0.003886947294693688
1991-08-26,0.005161337810745681
1991-08-27,0.0013409362787027423
1991-08-28,0.0006515951578166534
1991-08-29,-0.0009444797817391715
1991-08-30,0.0006530590072324483
1991-08-31,0.0020988064539760876
1991-09-02,-0.0005121376891519813
1991-09-03,0.006318311073327365
1991-09-04,0.0076073882749480015
1991-09-05,0.0019692276647368945
1991-09-06,0.004689228411194846
1991-09-07,0.008148117900338092
1991-09-09,0.0008623115605391751
1991-09-10,-0.004429856999665749
1991-09-11,0.005629703521794871
1991-09-12,0.0010623083072635597
1991-09-13,-0.002425825546205407
1991-09-14,0.004821386786287185
1991-09-16,-0.0019010310650341422
1991-09-17,0.001143194250340096
1991-09-18,0.003796240850898136
1991-09-19,-0.0021970236933072096
