month,winner,loser,wml,n_win,n_los
2008-04-30,0.0028670248975695145,-0.0020564643731980636,0.004923489270767578,169,169
2008-05-31,0.013280190334476139,0.020321470262891106,-0.007041279928414967,169,169
2008-06-30,-0.08689812162435706,-0.09172996042136783,0.004831838797010768,169,169
2008-07-31,-0.07160042627944896,-0.056714767230554686,-0.014885659048894273,170,170
2008-08-31,-0.09084415911021715,-0.12995768183659506,0.039113522726377914,171,171
2008-09-30,-0.022008640535526536,-0.014486557837377845,-0.007522082698148691,171,171
2008-10-31,-0.21174427981917832,-0.38289370731766326,0.17114942749848494,171,171
2008-11-30,-0.07755336387562772,0.00286090943970696,-0.08041427331533468,173,173
2008-12-31,-0.0405465916763863,0.14593687267968192,-0.18648346435606822,174,174
2009-01-31,0.008324119984543632,0.115312869702205,-0.10698874971766137,174,174
2009-02-28,-0.04865335140046001,0.0014441045066515557,-0.050097455907111565,175,175
2009-03-31,0.06269760848506989,0.158137435950074,-0.09543982746500412,175,175
2009-04-30,0.190148630112136,0.37995104968797544,-0.18980241957583943,175,175
2009-05-31,0.04757684089003744,0.05642273512472262,-0.008845894234685181,173,173
2009-06-30,-0.07571054346814676,-0.07622637639058027,0.0005158329224335123,172,172
2009-07-31,0.009330707558286466,0.10678577764110009,-0.09745507008281362,173,173
2009-08-31,0.07882090850272028,-0.0008710005560619294,0.0796919090587822,173,173
2009-09-30,0.01517892848433755,-0.03106602502613054,0.04624495351046809,173,173
2009-10-31,-0.0637354179262486,-0.06209884185858949,-0.0016365760676591012,173,173
2009-11-30,-0.08635062634519908,-0.05497787474677229,-0.031372751598426785,172,173
2009-12-31,0.14795183952455138,0.017202993381793874,0.1307488461427575,172,172
2010-01-31,-0.057109063803189586,0.02326587199924801,-0.0803749358024376,172,172
2010-02-28,0.012134695221110547,0.01743075299930874,-0.005296057778198193,172,172
2010-03-31,0.12388758403344768,0.03908942892740219,0.08479815510604549,172,172
2010-04-30,0.03374902901081511,-0.052181022817218925,0.08593005182803404,172,172
2010-05-31,0.017583634612257537,-0.12784075281579843,0.14542438742805597,170,170
2010-06-30,0.035163469802715674,0.046104780127406375,-0.0109413103246907,169,169
2010-07-31,-0.0564270244677294,0.005214455609627855,-0.06164148007735726,169,169
2010-08-31,-0.019142348841647006,-0.06727824859172371,0.048135899750076705,169,169
2010-09-30,0.09950038461490163,0.08165837466032833,0.0178420099545733,169,169
2010-10-31,0.04370402266081186,0.0612124955463611,-0.017508472885549242,169,169
2010-11-30,0.007173337108737909,-0.07331728923722236,0.08049062634596027,169,169
2010-12-31,0.09502051453246652,0.015305056125648697,0.07971545840681782,169,169
2011-01-31,0.12974629135898397,-0.00632592258123621,0.13607221394022018,170,170
2011-02-28,-0.07922358331478163,-0.07507240967520445,-0.004151173639577177,171,171
2011-03-31,0.17670011834337607,-0.008930312089524328,0.1856304304329004,172,172
2011-04-30,0.07276760151040262,-0.06850516173173304,0.14127276324213567,172,172
2011-05-31,-0.02875193648721397,-0.06934865161467052,0.04059671512745655,170,170
2011-06-30,-0.05140235271788274,0.011628195246627726,-0.06303054796451046,171,171
2011-07-31,0.020534646905085108,0.08118831200042842,-0.06065366509534331,171,171
2011-08-31,-0.12323607295782468,-0.10884321551069753,-0.01439285744712715,172,172
2011-09-30,-0.09705326577959483,-0.14623656444860988,0.04918329866901505,173,173
2011-10-31,0.043326794699532156,0.1353038993063731,-0.09197710460684094,173,173
2011-11-30,-0.03140033026142619,-0.030220243114535195,-0.0011800871468909957,173,174
2011-12-31,-0.005415279038117338,0.0839794304524506,-0.08939470949056794,174,174
2012-01-31,-0.0024373327169832093,0.17117952275902693,-0.17361685547601013,175,175
2012-02-29,-0.016048105432621695,0.08551565469429856,-0.10156376012692026,176,176
2012-03-31,-0.008730300556965331,-0.06227954945174308,0.053549248894777746,176,176
2012-04-30,-0.011207946752232578,-0.10759079713370401,0.09638285038147143,176,176
2012-05-31,-0.017649688323515877,-0.06814084735703085,0.050491159033514976,175,175
2012-06-30,0.02053314466100442,0.0064098646658521385,0.014123279995152282,175,175
2012-07-31,-0.04265393187108746,-0.001346512954816248,-0.04130741891627121,176,176
2012-08-31,0.12773541818882062,0.04271502004102112,0.08502039814779949,176,176
2012-09-30,0.07993547489698449,0.007931489523977042,0.07200398537300745,176,176
