month,winner,loser,wml,n_win,n_los
1997-10-31,-0.24733542034165557,-0.1521149256872718,-0.09522049465438376,121,121
1997-11-30,-0.0875518396778554,-0.29890530403252025,0.21135346435466484,122,122
1997-12-31,-0.1832556051740789,-0.23674583147035355,0.053490226296274646,122,123
1998-01-31,0.3191796530637594,0.2628293080830981,0.05635034498066127,123,123
1998-02-28,0.06250915706212257,-0.06945875604190876,0.13196791310403133,124,124
1998-03-31,-0.19469396100991887,0.15979155269637424,-0.3544855137062931,124,124
1998-04-30,-0.057932354201390424,-0.31399265109952545,0.25606029689813503,124,124
1998-05-31,-0.2433756049564867,-0.24297101872092342,-0.00040458623556327566,124,124
1998-06-30,-0.11811657625987493,-0.30224921653884596,0.18413264027897103,119,124
1998-07-31,0.06478965282363758,0.14550388847352358,-0.080714235649886,124,124
1998-08-31,-0.09366187775463364,0.10406193798470631,-0.19772381573933995,124,124
1998-09-30,-0.022700823282299276,0.09875493315662287,-0.12145575643892215,124,124
1998-10-31,0.263743466569488,1.2129003703518824,-0.9491569037823944,124,124
1998-11-30,-0.003304804473163281,0.5637207060689196,-0.5670255105420828,123,123
1998-12-31,0.23227664214507393,-0.017597644600836126,0.24987428674591006,124,124
1999-01-31,-0.06666055340895227,0.1096631747746315,-0.17632372818358377,124,124
1999-02-28,-0.08141872055103105,-0.11805063511863456,0.03663191456760351,123,123
1999-03-31,0.238240957080174,0.36557831685449726,-0.12733735977432326,122,122
1999-04-30,0.38725456054557794,0.07011390924834893,0.317140651297229,121,121
1999-05-31,-0.12824294368635925,-0.055538424566181965,-0.07270451912017728,121,121
1999-06-30,-0.01768229506103336,0.18324943652746772,-0.20093173158850108,120,120
1999-07-31,0.12150051994652888,0.3101863841805905,-0.18868586423406164,120,120
1999-08-31,-0.12533869964673627,-0.03582597296795409,-0.08951272667878218,119,119
1999-09-30,-0.18139127280197798,-0.12338009221799051,-0.058011180583987465,119,119
1999-10-31,0.06975650976249304,-0.009688251635367906,0.07944476139786094,118,119
1999-11-30,0.3902612443774798,-0.1315799125836502,0.52184115696113,117,117
1999-12-31,0.11198739432359295,-0.07975120757900445,0.1917386019025974,116,116
2000-01-31,-0.37175795331498596,-0.1146656465231447,-0.25709230679184125,116,116
2000-02-29,0.1349482173733183,-0.19229054988468552,0.3272387672580038,116,116
2000-03-31,-0.09393583756324309,-0.03692328955299595,-0.05701254801024713,116,116
2000-04-30,-0.20908824692304817,-0.07381245881297094,-0.13527578811007723,116,117
2000-05-31,-0.023692496390384954,0.044502275061537366,-0.06819477145192232,116,117
2000-06-30,0.0960470956059134,0.29810292812579275,-0.20205583251987935,118,118
2000-07-31,-0.14824273126033127,-0.03970655127582312,-0.10853617998450815,116,116
2000-08-31,-0.05065397592886145,0.018245331214560512,-0.06889930714342196,116,116
2000-09-30,0.00696080699956747,-0.17264244918682425,0.17960325618639172,117,117
2000-10-31,-0.007361189359411657,-0.16765970242911754,0.16029851306970588,117,117
2000-11-30,-0.004626008191178754,-0.07963879703732535,0.0750127888461466,117,117
2000-12-31,-0.020133781939769224,-0.2007952612993401,0.1806614793595709,120,120
2001-01-31,0.07589702071045079,0.6095126551265178,-0.533615634416067,126,126
2001-02-28,-0.017761552857333496,-0.13745045669173284,0.11968890383439934,127,127
2001-03-31,-0.07026337894112644,-0.17961923957270665,0.1093558606315802,127,127
2001-04-30,0.09197632510973763,0.15775318121952409,-0.06577685610978645,128,128
2001-05-31,0.1299837453853343,0.10344377323426146,0.026539972151072844,129,129
2001-06-30,0.014118763421170577,-0.15697501696790384,0.1710937803890744,130,130
2001-07-31,-0.10759132603090205,-0.25475952196835083,0.1471681959374488,132,132
2001-08-31,-0.05549136019756595,-0.09153685696857283,0.03604549677100688,135,135
2001-09-30,-0.040252336438321046,-0.16714381633855901,0.12689147990023797,138,138
2001-10-31,0.10645324659395028,0.13461310746298016,-0.028159860869029885,138,138
2001-11-30,0.1568580208324184,0.2986101593496584,-0.14175213851724,139,139
2001-12-31,0.07561450008220727,0.017384200265821992,0.05823029981638528,139,139
2002-01-31,0.09084207853172921,0.11968743969410722,-0.028845361162378014,140,140
2002-02-28,0.09700986570588332,-0.10944837447514844,0.20645824018103176,142,142
2002-03-31,0.15888332581504705,0.12544181792313847,0.033441507891908584,142,143
2002-04-30,-0.17137296525271595,-0.23481570516313066,0.06344273991041471,143,143
2002-05-31,-0.07520487011976029,-0.04068784698531491,-0.03451702313444538,140,140
2002-06-30,-0.051112337062370394,-0.27566657056019406,0.22455423349782366,141,141
2002-07-31,-0.0027372384880145484,0.306575158714554,-0.30931239720256853,142,142
2002-08-31,0.011582928851043617,0.01815321140834758,-0.006570282557303964,145,145
2002-09-30,-0.12976275103878554,-0.2597035152261291,0.12994076418734357,147,147
2002-10-31,0.08634761322012108,0.04279256665596143,0.04355504656415965,148,148
2002-11-30,0.11141919586074822,0.07780554840289544,0.03361364745785278,148,148
2002-12-31,-0.1783122338289702,-0.22901593702077638,0.05070370319180617,150,150
2003-01-31,-0.039832954870902104,-0.0731638500635099,0.03333089519260779,153,153
2003-02-28,-0.005612745462216684,-0.02969504166479775,0.024082296202581066,156,156
2003-03-31,-0.061138328619184,-0.1939487244411926,0.1328103958220086,159,159
2003-04-30,0.08172563676086297,0.14607646897049897,-0.064350832209636,159,159
2003-05-31,0.09373703634695585,0.11770743980488052,-0.02397040345792467,159,159
2003-06-30,0.04197922761984185,0.15732660964995526,-0.11534738203011341,160,160
2003-07-31,0.019321780359644825,-0.003326892486932187,0.02264867284657701,161,161
2003-08-31,0.10366712411896084,0.01566672591539775,0.08800039820356309,162,162
2003-09-30,-0.0917558070184834,-0.09122555287563139,-0.0005302541428520158,163,164
2003-10-31,0.14871185628012262,-0.08812263075926974,0.23683448703939236,164,164
2003-11-30,0.051385241346894484,-0.010454680377661507,0.06183992172455599,163,163
2003-12-31,0.04846172171768126,0.0664073816778854,-0.01794565996020414,164,164
2004-01-31,0.007787082596865336,-0.17265519303363708,0.1804422756305024,165,165
2004-02-29,0.032646653440808304,-0.05064117820405056,0.08328783164485887,167,168
2004-03-31,0.029814237693661427,-0.17012745490651093,0.19994169260017236,168,168
2004-04-30,-0.030011260442771692,0.4361697981159858,-0.46618105855875747,167,167
2004-05-31,-0.07252735630941975,0.07269955008307583,-0.14522690639249558,165,165
2004-06-30,-0.037852201953009645,-0.09325078818680776,0.05539858623379812,164,164
2004-07-31,-0.050349792206271116,-0.05559373727739336,0.005243945071122247,164,164
2004-08-31,0.08909590710269288,0.1987778654067598,-0.1096819583040669,165,165
2004-09-30,0.08033175447742269,-0.07242445640167139,0.15275621087909408,166,166
2004-10-31,0.03649302563436274,0.011616069248062688,0.024876956386300053,166,166
2004-11-30,0.07905250943349462,0.02869484227630248,0.05035766715719214,166,166
2004-12-31,-0.015695389235603874,0.053234538674698406,-0.06892992791030228,166,167
2005-01-31,0.06404284103765345,-0.4398872250572098,0.5039300660948632,167,167
2005-02-28,0.17056390235943408,0.04274178950638241,0.12782211285305167,167,167
2005-03-31,-0.08279478205856927,-0.10676187640796997,0.023967094349400697,168,168
2005-04-30,-0.08715658311915542,-0.0870378348606643,-0.00011874825849111925,168,168
2005-05-31,0.08417709287998387,0.14360306360387942,-0.05942597072389555,165,165
2005-06-30,0.15091026556554854,-0.007507141819255603,0.15841740738480414,165,165
2005-07-31,0.07194342788132091,0.09645795730159157,-0.02451452942027066,165,165
2005-08-31,-0.06092532405300577,-0.08526047407763715,0.02433515002463138,165,165
2005-09-30,0.23440377217216168,0.13260772806760923,0.10179604410455245,166,166
2005-10-31,-0.038739370524396244,-0.02336698030548301,-0.015372390218913234,166,166
2005-11-30,0.2224583306832535,0.14104450183409312,0.08141382884916037,166,166
2005-12-31,-0.06097133346989114,-0.013637110143570497,-0.047334223326320646,167,167
2006-01-31,-0.04455030858109399,0.012158783853780664,-0.05670909243487465,168,168
2006-02-28,-0.03684599733965621,-0.021931278777165275,-0.014914718562490936,169,169
2006-03-31,-0.036565463661667574,-0.029557721171837636,-0.007007742489829938,169,170
2006-04-30,0.053536484308704946,0.042236981189751166,0.01129950311895378,170,170
2006-05-31,-0.09569096218010997,-0.059246679296194316,-0.03644428288391566,169,170
2006-06-30,-0.041450632618823535,-0.05016071175326986,0.008710079134446325,170,170
2006-07-31,-0.007844671541264003,-0.062013539798681294,0.05416886825741729,170,170
2006-08-31,0.05964685514386403,0.08114990835082447,-0.021503053206960443,171,171
2006-09-30,-0.012421508122191782,0.07853036744063391,-0.09095187556282569,173,173
2006-10-31,-0.019446131904093167,-0.04387673747088017,0.024430605566787,173,173
2006-11-30,0.03392845721045967,0.06205040509498727,-0.0281219478845276,175,175
2006-12-31,-0.011835490647928326,-0.08560712678150706,0.07377163613357873,175,175
2007-01-31,-0.06385092520546576,-0.08351002394284723,0.019659098737381475,177,177
2007-02-28,0.10022610750841432,0.021775100480617038,0.07845100702779728,177,177
2007-03-31,0.09286667431460671,0.09586327299277997,-0.0029965986781732568,178,178
2007-04-30,0.13540673557981542,0.011583484544868128,0.12382325103494729,178,178
2007-05-31,0.24619929964670662,0.08908646023073152,0.1571128394159751,178,178
2007-06-30,0.012427363792924417,0.03834007217066304,-0.025912708377738625,178,178
2007-07-31,0.127527717746573,0.009435726347622575,0.11809199139895044,179,179
2007-08-31,0.008158485912674429,-0.09960665604807806,0.10776514196075249,180,180
2007-09-30,0.07974264822892141,-0.02149368741993196,0.10123633564885337,180,181
2007-10-31,0.16454902382986747,-0.013148686649989028,0.1776977104798565,181,181
2007-11-30,-0.127217032833292,-0.061557998480955556,-0.06565903435233644,181,181
2007-12-31,-0.06896520530498462,-0.01838291626519928,-0.050582289039785344,182,182
2008-01-31,-0.22915385053109305,-0.1240755370003499,-0.10507831353074315,183,183
2008-02-29,0.2306207668839686,0.05517080564567123,0.17544996123829737,184,184
2008-03-31,-0.030699319947135928,-0.051607701871434264,0.020908381924298336,185,185
2008-04-30,-0.0011835288845726266,-0.03717925265036637,0.03599572376579374,185,185
2008-05-31,0.012916346806008727,-0.014291843982336294,0.02720819078834502,184,184
2008-06-30,-0.08924898193090114,-0.11296039608394248,0.023711414153041344,185,185
2008-07-31,-0.0536165166246757,-0.061590832857931876,0.007974316233256173,186,186
2008-08-31,-0.07054730341837023,-0.20095364399244353,0.1304063405740733,187,187
2008-09-30,-0.01587378764333225,0.01643065488278217,-0.03230444252611442,187,187
2008-10-31,-0.22133540758632642,-0.3850200633486085,0.16368465576228208,188,188
2008-11-30,-0.08988795089407342,7.526393621803962e-05,-0.08996321483029146,190,190
2008-12-31,-0.03415196790246067,0.050970068121475975,-0.08512203602393664,190,190
2009-01-31,0.030129744558507143,0.07508225314099604,-0.04495250858248889,191,191
2009-02-28,-0.0686607798536274,0.040444926633499634,-0.10910570648712703,192,192
2009-03-31,0.06385343062519189,0.04876736932759895,0.015086061297592934,192,192
2009-04-30,0.08357935699226338,0.35260118866296297,-0.2690218316706996,192,192
2009-05-31,0.07059735461528716,0.12666278312941692,-0.05606542851412977,186,189
2009-06-30,-0.04743891641540443,-0.09785530462131786,0.05041638820591343,188,188
2009-07-31,0.04279166841482773,0.022148229081639492,0.02064343933318824,189,189
2009-08-31,0.08092926893930841,-0.06417427550971422,0.14510354444902263,189,189
2009-09-30,0.03126914106279788,-0.061291943512261526,0.0925610845750594,189,189
2009-10-31,-0.05928876799779226,-0.03457116078436706,-0.024717607213425197,189,189
2009-11-30,-0.06268566755309457,-0.04928151527868896,-0.013404152274405612,188,188
2009-12-31,0.08609688067656118,0.07347158900755812,0.012625291669003058,188,188
2010-01-31,-0.06860869962369953,0.035892248906050916,-0.10450094852975045,188,188
2010-02-28,0.009899686139145158,0.03685212370322888,-0.02695243756408372,187,188
2010-03-31,0.08920588327202705,-0.009188645173815235,0.09839452844584229,187,187
2010-04-30,0.02532372841330588,-0.047490148502648655,0.07281387691595453,187,187
2010-05-31,-0.01813181496815386,-0.15526791572710685,0.137136100758953,187,187
2010-06-30,0.05771120777250327,0.027453957988725186,0.030257249783778084,185,185
2010-07-31,-0.023583433582926805,0.01821910976008967,-0.041802543343016474,185,185
2010-08-31,-0.005865507023681049,-0.06320368694646583,0.05733817992278478,185,185
2010-09-30,0.07369090027661707,0.025506837743415556,0.04818406253320151,185,185
2010-10-31,0.0786393206434497,0.09914620880221459,-0.02050688815876489,185,185
2010-11-30,-0.00046912962773126843,-0.02185188520055059,0.021382755572819323,185,185
2010-12-31,0.09541679190161734,-0.059655664139106834,0.15507245604072417,186,186
2011-01-31,0.13287455620299715,0.013064428441894371,0.11981012776110278,186,186
2011-02-28,-0.07678768386049861,-0.0919538226918798,0.015166138831381182,187,187
2011-03-31,0.19093745666490758,-0.024310298651571527,0.2152477553164791,187,188
2011-04-30,0.07208336919589486,-0.07726571011799621,0.14934907931389108,188,188
2011-05-31,-0.009898339263306632,-0.006269153359756641,-0.003629185903549992,186,186
2011-06-30,-0.05621557908034236,0.004079151609957865,-0.060294730690300224,186,186
2011-07-31,0.004555052655282887,0.1576754234345057,-0.1531203707792228,186,186
2011-08-31,-0.1195035807963537,-0.11859795159190589,-0.0009056292044478109,187,187
2011-09-30,-0.09054321299302481,-0.15490479976325378,0.06436158677022896,188,188
2011-10-31,0.04620322065468341,0.14814216156296967,-0.10193894090828626,188,188
2011-11-30,-0.0283195269788995,-0.02093514151139142,-0.007384385467508081,188,188
2011-12-31,-0.02695376310874875,0.09559498040656589,-0.12254874351531464,188,189
2012-01-31,-0.005207775335718368,0.186661792237659,-0.19186956757337736,189,189
2012-02-29,-0.013847339521208979,0.07859334548890162,-0.0924406850101106,190,190
2012-03-31,-0.004349355668603616,-0.07040837530994637,0.06605901964134275,190,191
2012-04-30,-0.004491832584561983,-0.11512601465957495,0.11063418207501297,190,190
2012-05-31,-0.0036874353344338306,-0.06880139280583131,0.06511395747139748,189,189
2012-06-30,0.03046785422097642,0.009203732030586886,0.021264122190389534,189,189
2012-07-31,-0.04413816660327663,-0.03428070101876546,-0.009857465584511171,190,190
2012-08-31,0.12900079083268978,0.013157197958335809,0.11584359287435397,190,190
2012-09-30,0.07881429403146623,0.012671993533998283,0.06614230049746794,190,190
2012-10-31,-0.01575793879516041,-0.11167861785169597,0.09592067905653556,190,190
2012-11-30,-0.005675430249267643,-0.03521701480755679,0.029541584558289147,189,189
2012-12-31,-0.056231145734299326,0.06535001187492773,-0.12158115760922705,190,190
2013-01-31,-0.005371653591330738,0.02488390238095195,-0.03025555597228269,191,191
2013-02-28,0.06489350061784016,0.005219163579696984,0.05967433703814318,190,190
2013-03-31,0.051518866357406656,0.01750623897402237,0.034012627383384286,190,190
2013-04-30,0.06746786745710032,-0.13821449493854177,0.20568236239564208,190,190
2013-05-31,-0.03356106291730876,0.0823733564012985,-0.11593441931860726,189,189
2013-06-30,-0.1062201878833754,-0.03408460179087336,-0.07213558609250204,188,188
2013-07-31,0.0712290881401696,0.1772837556743434,-0.10605466753417381,188,188
2013-08-31,-0.06866617376128359,0.006699948679222079,-0.07536612244050567,188,188
2013-09-30,0.03043373428402285,0.0299241824845784,0.0005095517994444521,188,188
2013-10-31,0.013363107233610672,-0.0825282814547379,0.09589138868834857,188,188
2013-11-30,-0.01344119404788191,-0.047497432229376524,0.034056238181494614,188,188
2013-12-31,-0.03270587061353192,-0.02922139621516817,-0.003484474398363746,189,189
2014-01-31,-0.013873457173760984,0.031315837065064134,-0.04518929423882512,189,189
2014-02-28,0.0673487716802812,0.005480786720897912,0.06186798495938328,189,189
2014-03-31,0.012511834260787502,0.013650622643865962,-0.0011387883830784595,189,189
2014-04-30,-0.010999170085205456,-0.042168349368538305,0.03116917928333285,188,189
2014-05-31,0.06291019444376555,-0.0718586152352011,0.13476880967896665,188,188
2014-06-30,0.0169945088078145,0.0004010017391864462,0.016593507068628055,188,188
2014-07-31,-0.0018416517853270253,0.006505102045524902,-0.008346753830851927,188,188
2014-08-31,0.07684397602299597,0.0548734894114562,0.021970486611539775,188,188
2014-09-30,0.05341793622263258,-0.04158213690771284,0.09500007313034542,188,188
2014-10-31,0.0073490384238645845,-0.0746863019178341,0.08203534034169868,188,189
2014-11-30,-0.045426272205595364,0.07601131499483471,-0.12143758720043007,189,189
2014-12-31,-0.030894667495205308,-0.011585256237837127,-0.01930941125736818,190,190
2015-01-31,0.15004797219615162,0.03635209974440601,0.11369587245174562,191,191
2015-02-28,0.034022588861717606,0.09554187643378476,-0.06151928757206715,190,190
2015-03-31,0.0781630349576301,-0.0017637078722287924,0.0799267428298589,190,190
2015-04-30,0.07762240350754745,0.02943315366371735,0.048189249843830106,190,190
2015-05-31,0.07377567711725153,-0.04591001458592214,0.11968569170317367,189,189
2015-06-30,0.08804981956996105,-0.09811872269493183,0.18616854226489288,189,189
2015-07-31,-0.016897629246418355,-0.06863133967565682,0.051733710429238466,189,190
2015-08-31,-0.023859058840839498,-0.030521069801386247,0.006662010960546749,189,189
2015-09-30,-0.07779282394106568,0.05523962475815969,-0.13303244869922537,192,192
2015-10-31,-0.005272249105782834,0.030074713764318917,-0.03534696287010175,193,193
2015-11-30,0.07124322273251105,-0.000899193420679234,0.07214241615319028,193,193
2015-12-31,-0.06706681443186735,-0.02647942339950371,-0.04058739103236364,194,194
2016-01-31,0.03833400897624517,-0.03573453813661753,0.0740685471128627,198,198
2016-02-29,-0.09671405257219845,0.0547987017062157,-0.15151275427841415,198,198
2016-03-31,0.008631550766090124,0.0642841067668607,-0.05565255600077057,198,198
2016-04-30,-0.024239184673483738,0.02782943398374682,-0.05206861865723056,198,198
2016-05-31,0.032871408718897044,-0.04046534746816066,0.0733367561870577,200,200
2016-06-30,-0.06455624756472877,-0.017406102307245708,-0.04715014525748307,201,201
2016-07-31,0.0268853172026422,0.03715816625543722,-0.010272849052795019,203,203
2016-08-31,-0.03932271795863951,-0.041577657265495116,0.002254939306855608,204,204
2016-09-30,0.04512141837425432,0.0029746546259437068,0.04214676374831061,205,205
2016-10-31,-0.12026688181520062,-0.05542057848987236,-0.06484630332532826,206,206
2016-11-30,-0.06805512542816328,-0.06156799381565614,-0.0064871316125071354,207,207
2016-12-31,0.03285312035932697,0.006042316356986266,0.026810804002340705,208,208
2017-01-31,-0.02081011124959875,-0.039880152753981046,0.019070041504382296,210,210
2017-02-28,-0.08486375892046893,0.06442966836000608,-0.149293427280475,210,210
2017-03-31,0.0635464680769553,-0.022324830548824726,0.08587129862578002,210,211
2017-04-30,0.06493502983234967,0.047736967686464515,0.01719806214588515,211,211
2017-05-31,0.01759841870619039,0.06226868368276817,-0.04467026497657778,210,210
2017-06-30,0.07520061629615893,-0.005038951531258662,0.08023956782741759,210,210
2017-07-31,0.0046294868987657445,-0.052823770439482165,0.05745325733824791,211,211
2017-08-31,-0.018360425086553334,0.014894263329663149,-0.03325468841621648,211,211
2017-09-30,0.06496585448907966,-0.05300353005370384,0.1179693845427835,211,211
2017-10-31,0.04580445067072825,0.09442538540588807,-0.048620934735159826,211,211
2017-11-30,-0.042260612419192434,0.04614727333090096,-0.0884078857500934,212,212
2017-12-31,0.012793068183280187,-0.009902356214565033,0.02269542439784522,213,214
2018-01-31,0.087592141459085,0.13472458573068358,-0.04713244427159857,215,215
2018-02-28,-0.037731031862552,-0.03666004257935018,-0.0010709892832018175,215,215
2018-03-31,0.025235152060400612,-0.004662107949669925,0.029897260010070537,215,215
2018-04-30,-0.012901413049772659,0.03839701821180985,-0.05129843126158251,215,215
2018-05-31,-0.02208297037226803,0.025898301373522115,-0.047981271745790144,216,216
2018-06-30,-0.05037879948909074,-0.05063356819673226,0.00025476870764151727,216,216
2018-07-31,-0.08580887632435452,0.001939826016806201,-0.08774870234116072,217,217
2018-08-31,0.07221958051327437,0.02010926608818009,0.052110314425094284,217,217
2018-09-30,0.05235178689097286,-0.002119284782623021,0.05447107167359588,218,218
2018-10-31,-0.25101177720005463,-0.1702114861277052,-0.08080029107234943,219,219
2018-11-30,0.08954859952093486,0.08910930478615375,0.0004392947347811038,219,219
2018-12-31,-0.027260646549016165,0.042104066532025364,-0.06936471308104153,220,220
2019-01-31,0.052196291736174016,0.04915434662608198,0.003041945110092037,220,221
2019-02-28,-0.04180574466350517,0.059112581371768114,-0.10091832603527329,221,221
2019-03-31,-0.003350591434103656,-0.015572883739083054,0.012222292304979399,221,221
2019-04-30,0.009091225026226057,0.061914359428880905,-0.05282313440265485,221,221
2019-05-31,-0.04141659705054479,-0.12404714403844186,0.08263054698789707,222,222
2019-06-30,0.008741292090253872,0.014067171420610869,-0.005325879330356997,221,222
2019-07-31,-0.08258028690054808,-0.12476531507002364,0.04218502816947556,222,222
2019-08-31,-0.0222326977631514,-0.030628100762028376,0.008395402998876977,223,223
2019-09-30,0.013816948109852456,0.05732381514273044,-0.04350686703287798,224,224
2019-10-31,-0.018685670767937257,0.24178489594127406,-0.2604705667092113,224,225
2019-11-30,-0.04233543322451905,-0.012332674707135949,-0.0300027585173831,225,225
2019-12-31,0.06484385831482764,0.027968070223104657,0.03687578809172298,227,227
2020-01-31,-0.02353663070679901,-0.0582436473315332,0.03470701662473419,229,229
2020-02-29,-0.013699003138320953,-0.11373351730876646,0.10003451417044551,229,229
2020-03-31,-0.06954430269588463,-0.09968735985850385,0.030143057162619225,229,229
2020-04-30,0.15017758689589056,0.2121202856058717,-0.06194269870998115,230,230
2020-05-31,0.1331256797181346,0.029020589147717102,0.1041050905704175,229,230
