Date,rmrf,smb,hml
1990-07-30,-0.0067560841667959545,,
1990-07-31,0.00660029636549803,,
1990-08-01,0.017367437070262705,,
1990-08-02,-0.003326599489177453,,
1990-08-03,-0.014299575417482472,,
1990-08-04,-0.01005196057040656,,
1990-08-06,-0.014409700089475341,,
1990-08-07,-0.008267687150594715,,
1990-08-08,-0.015578208413401571,,
1990-08-09,0.0036286027415521637,,
1990-08-10,0.015126446426644506,,
1990-08-11,-0.004545817767783245,,
1990-08-13,-0.015569950045395733,,
1990-08-14,-0.020676615562602148,,
1990-08-16,-0.01260165441849325,,
1990-08-17,-0.0019990308108655238,,
1990-08-18,0.00717122542667223,,
1990-08-20,-0.011375229147290989,,
1990-08-21,-0.018736578016434455,,
1990-08-22,-0.006031851219034811,,
1990-08-23,-0.00790545771967912,,
1990-08-24,-0.017023477945679672,,
1990-08-25,-0.010411337115864314,,
1990-08-27,0.0457192027959884,,
1990-08-28,0.045800222506624994,,
1990-08-29,0.010068734763638258,,
1990-08-30,-0.031069200837702787,,
1990-08-31,-0.03320784338024768,,
1990-09-01,0.0035080974749910083,,
1990-09-03,0.043569398746744974,,
1990-09-04,-0.003473959177918374,,
1990-09-05,-0.012894530098758504,,
1990-09-06,-0.014707315316305532,,
1990-09-07,-0.0057621540014034245,,
1990-09-08,-0.00023932737002577882,,
1990-09-10,0.00031901778947991124,,
1990-09-11,0.0012350322619329346,,
1990-09-12,-0.004644825338230528,,
1990-09-13,-0.005735586791589799,,
1990-09-14,-0.008570649395230993,,
1990-09-15,-0.02134311695329303,,
1990-09-17,-0.04116349452230745,,
1990-09-18,0.040763229424808006,,
1990-09-19,0.006902878917294709,,
1990-09-20,-0.013244677800577176,,
1990-09-21,-0.0013609265238227336,,
1990-09-22,0.0004704733437513915,,
1990-09-24,0.0037598861701200552,,
1990-09-25,0.01181200612022181,,
1990-09-26,-0.0006351716425039076,,
1990-09-27,-0.001488733640725733,,
1990-09-28,0.007849550315073076,,
1990-09-29,0.008932270748647731,,
1990-10-05,0.035620803176271705,,
1990-10-06,-0.012227320454307583,,
1990-10-08,-0.004499596340020547,,
1990-10-10,0.005455413042107724,,
1990-10-11,0.008115714737823508,,
1990-10-12,0.023253639730787232,,
1990-10-13,-0.013573597839461835,,
1990-10-15,0.0315509176175403,,
1990-10-16,-0.011083036856178315,,
1990-10-17,0.02533719384752314,,
1990-10-18,0.020127071000667598,,
1990-10-19,0.04420993428786972,,
1990-10-20,0.021317817083132344,,
1990-10-22,0.03228235989422015,,
1990-10-23,0.04382865300649546,,
1990-10-24,0.039471055237501045,,
1990-10-25,-0.03669278701700925,,
1990-10-26,-0.04198843721853776,,
1990-10-27,-0.0020626013437550213,,
1990-10-29,-0.01744969989491649,,
1990-10-30,-0.013646557034595594,,
1990-10-31,-0.030741973283431017,,
1990-11-01,0.039983061890893255,,
1990-11-02,-0.010177333692571023,,
1990-11-03,0.0022153218561301873,,
1990-11-05,-0.004272754955548545,,
1990-11-06,-0.006550873393111275,,
1990-11-07,0.026296067304067833,,
1990-11-08,-0.018988906880053627,,
1990-11-09,-0.005089390092835867,,
1990-11-10,-0.00926976133857968,,
1990-11-12,0.0057669498022591675,,
1990-11-13,0.012635689650978868,,
1990-11-14,-0.007365610186102398,,
1990-11-15,-0.004826214092042183,,
1990-11-16,-0.005495732959848204,,
1990-11-17,-0.008522240748533931,,
1990-11-19,-0.01734150409356995,,
1990-11-20,-0.008265229253113099,,
1990-11-21,-0.003613451177140479,,
1990-11-22,0.012709246241598176,,
1990-11-23,0.0005583647667934357,,
1990-11-24,-0.0016352101074987731,,
1990-11-26,0.0027884943085342345,,
1990-11-27,0.010146494038114398,,
1990-11-28,0.018822338001252655,,
1990-11-29,-0.010153696633473503,,
1990-11-30,0.007378592752575157,,
1990-12-01,0.01720867756277059,,
1990-12-03,0.012868598333962138,,
1990-12-04,-0.012299504663834296,,
1990-12-05,0.014659706009380163,,
1990-12-06,-0.001378566909530455,,
1990-12-07,0.018684287873977315,,
1990-12-08,0.0038374057908908054,,
1990-12-10,0.003018648961203993,,
1990-12-11,-0.014034749830156821,,
1990-12-12,-0.0014951754029790309,,
1990-12-13,-0.016675179915555907,,
1990-12-14,-0.003816693666566675,,
1990-12-15,-0.006272767014938162,,
1990-12-17,0.0011140918518719295,,
1990-12-18,8.441899220021959e-05,,
1990-12-19,-0.012419765749269422,,
1990-12-20,0.000894748957741983,,
1990-12-21,0.015143448712577556,,
1990-12-22,-0.004372755569684773,,
1990-12-24,-0.018100298328181,,
1990-12-26,0.002228211202570462,,
1991-01-03,-0.004035491291598969,,
1991-01-04,0.026736078131509966,,
1991-01-05,0.0021151051579454236,,
1991-01-07,-0.031003986453437174,,
1991-01-08,-0.024852715905190705,,
1991-01-09,0.0016547465347454928,,
1991-01-10,-0.03765862083830039,,
1991-01-11,-0.011857108327775291,,
1991-01-12,0.034438629018843,,
1991-01-14,0.004986639606166074,,
1991-01-15,-0.04258875174772485,,
1991-01-16,-0.017957128497018728,,
1991-01-17,0.04535772801659444,,
1991-01-18,0.04028020025412353,,
1991-01-19,-0.0056780687258524455,,
1991-01-21,-0.03939843033411325,,
1991-01-22,-0.005870619536015588,,
1991-01-23,-0.012268409293742528,,
1991-01-24,0.020602149094921283,,
1991-01-25,-0.008044324982556948,,
1991-01-26,-0.0012505071961469386,,
1991-01-28,0.002453163812562283,,
1991-01-29,0.0029111944685478583,,
1991-01-30,0.003819051951653674,,
1991-01-31,-0.004157618114488707,,
1991-02-01,-0.004552759497958108,,
1991-02-02,0.003339894607421415,,
1991-02-04,-0.0029775152020398835,,
1991-02-05,-0.0013047721303929285,,
1991-02-06,0.006201753314994928,,
1991-02-07,-0.0020864155200911306,,
1991-02-08,-0.008456169276686014,,
1991-02-09,0.0037630253851167333,,
1991-02-11,-0.002749300579277035,,
1991-02-12,0.029769908170116256,,
1991-02-13,-0.004934914755703396,,
1991-02-18,0.045316024071595615,,
1991-02-19,-0.007202722007199153,,
1991-02-20,0.0006258732361828504,,
1991-02-21,0.0034994563621706465,,
1991-02-22,0.005996558935278773,,
1991-02-23,0.013805353759147274,,
1991-02-25,0.010859925537224693,,
1991-02-26,-0.022563148041258474,,
1991-02-27,-0.00872924730421629,,
1991-02-28,0.006020003059207582,,
1991-03-02,0.0026182330768564866,,
1991-03-04,-0.010341086582966888,,
1991-03-05,-0.0008377411750870703,,
1991-03-06,0.009653756305378269,,
1991-03-07,-0.002233180306725171,,
1991-03-08,0.0013334239868366857,,
1991-03-09,0.008920753349440662,,
1991-03-11,-0.00045277118926992274,,
1991-03-12,0.003719601337592302,,
1991-03-13,-0.006735770914879741,,
1991-03-14,-0.00315163695199638,,
1991-03-15,0.008765319152144574,,
1991-03-16,-0.005006446240495657,,
1991-03-18,-0.0017913619592076354,,
1991-03-19,-0.00864614595409757,,
1991-03-20,-0.004133927336451376,,
1991-03-21,-0.009159043846109936,,
1991-03-22,-0.005276926281979329,,
1991-03-23,-0.0003937744795924697,,
1991-03-25,0.007331963501688747,,
1991-03-27,-0.01338148187086407,,
1991-03-28,-0.004968754587990996,,
1991-03-29,-0.0006111225688448475,,
1991-03-30,0.01706612158821975,,
1991-04-01,-0.014642584590698936,,
1991-04-02,-0.009965542810640939,,
1991-04-03,0.009458930897674855,,
1991-04-04,0.007555830542356363,,
1991-04-06,-0.004738752980649191,,
1991-04-08,-0.006948233349936028,,
1991-04-09,-0.0006792420634119737,,
1991-04-10,-0.0006680552681817025,,
1991-04-11,-0.006902247200677471,,
1991-04-12,-0.003363738726693947,,
1991-04-13,-0.0022373220754778192,,
1991-04-15,-0.005941761528106848,,
1991-04-16,0.0014306785113125079,,
1991-04-17,-0.0045980263546425695,,
1991-04-18,-0.010848400044388296,,
1991-04-19,0.003908439141269026,,
1991-04-20,-0.012647029440241004,,
1991-04-22,-0.00812400605059968,,
1991-04-23,0.03620180694193376,,
1991-04-24,-0.00799239524629896,,
1991-04-25,-0.0104468551574634,,
1991-04-26,0.012854824291503917,,
1991-04-27,0.007406919022770582,,
1991-04-29,0.009209800246673717,,
1991-04-30,0.0016772490030704814,,
1991-05-01,-0.001968898054411264,,
1991-05-02,0.01248173976299928,,
1991-05-03,-0.004659753728251572,,
1991-05-04,-0.00549797000841165,,
1991-05-06,-0.007809688800174067,,
1991-05-07,-0.008567338001649568,,
1991-05-08,-0.0062477357976182535,,
1991-05-09,0.005745518638692725,,
1991-05-10,-0.007899829248939609,,
1991-05-11,-0.0009031130567009729,,
1991-05-13,0.002622401360317639,,
1991-05-14,0.012448655589238149,,
1991-05-15,-0.01020904822922031,,
1991-05-16,0.005388928552578142,,
1991-05-17,0.0017997270582043043,,
1991-05-18,-0.00041649266178662585,,
1991-05-20,-0.012207172051810081,,
1991-05-22,-0.007132363416764813,,
1991-05-23,0.001004743451811178,,
1991-05-24,-0.009113299275188867,,
1991-05-25,-0.0033675248960386896,,
1991-05-27,1.2485229176934422e-05,,
1991-05-28,-0.005592135983339037,,
1991-05-29,-0.0024161636626853417,,
1991-05-30,0.002409716581986347,,
1991-05-31,-0.0038992964214900915,,
1991-06-01,0.0020962243445293094,,
1991-06-03,-0.012047422884330026,,
1991-06-04,-0.006262586655284781,,
1991-06-05,0.020463794294054597,,
1991-06-07,-0.015104066449644536,,
1991-06-08,0.002919633308115628,,
1991-06-10,0.0017736351296101685,,
1991-06-11,0.0023645726031475754,,
1991-06-12,0.0049417097300936495,,
1991-06-13,-0.0017266812169882755,,
1991-06-14,0.006021931836428422,,
1991-06-15,-0.00045555945057775536,,
1991-06-17,-0.008133813542728074,,
1991-06-18,-0.003522246415569038,,
1991-06-19,-0.004414700781699498,,
1991-06-21,-0.011203927723713576,,
1991-06-22,-0.012178180256557158,,
1991-06-24,0.004468852020289897,,
1991-06-25,0.0037167562949618886,,
1991-06-26,0.004418645976040404,,
1991-06-27,0.008435536114702168,,
1991-06-28,0.002258121989730455,,
1991-06-29,0.004464336441911877,,
1991-07-01,0.01918757968301168,-0.001946147097898884,-0.004337312639554577
1991-07-02,-0.008510589963366524,0.004881922858095297,-0.00985505925851809
1991-07-03,-0.014608422600258783,0.009235970375814594,0.006195319688160426
1991-07-04,0.0009333264864666965,-0.0030748161579135097,-0.0007866403556726935
1991-07-05,0.018754962050827193,-0.021960110837675385,-0.004695716864642839
1991-07-06,-0.007015194365326847,0.01302012433125388,-0.005226515623807181
1991-07-08,0.011118789676317587,-0.008505483183048619,-0.009768956082200657
1991-07-09,-0.004592122289376253,-0.0017777956954499316,0.0063762084690567305
1991-07-10,-0.00043847714115280006,0.001132898673452449,0.004169002534515357
1991-07-11,0.012672329624280497,-0.00051301873301169,0.006661844342947233
1991-07-12,0.016951759125596166,-0.035451138530051385,0.003771733451929454
1991-07-13,0.007624311556610494,0.008227626674545262,-0.0071934115780108495
1991-07-15,-0.0022493526707558554,-0.003584042908361054,-0.000251791379214997
1991-07-16,0.0016743734182483037,-0.018100564758147177,-0.004820151298742199
1991-07-18,0.0243230045864394,-0.019518776285071145,0.010054337100303092
1991-07-19,-0.0017590047071356064,-0.009189303718166508,-2.3792889052269214e-05
1991-07-20,0.0042270918649537515,-0.01867656872389281,0.0029145164273325012
1991-07-22,0.010831522940033325,-0.019553010609411434,0.01875452805516213
1991-07-23,-0.0017642531263935442,-0.0012655616993123076,0.004571413716117904
1991-07-24,0.011925279335124227,-0.0027466791873560137,-0.006777930377248446
1991-07-25,-0.002524462321801857,-0.011067282610091942,0.01285254482401867
1991-07-26,0.015701272271195603,-0.012598337526422077,-0.003914008540092235
1991-07-27,0.028261809076466297,-0.013766194726556859,0.012456787970393506
1991-07-29,0.031041238225323092,-0.020240449637930216,0.003196804920432783
1991-07-30,0.028558542027075487,-0.012659782407813826,0.009234741676803729
1991-07-31,-0.023476961771418038,0.00220011379247528,0.0030506255392829043
1991-08-01,-0.003062892063112927,-0.014884187069376324,0.02083445607747159
1991-08-02,0.025933382594083017,-0.03186761993049756,0.014915014561672917
1991-08-03,0.021324900138952305,-0.03005148539428655,0.009266518356060177
1991-08-05,0.014065934398531947,-0.01233915658464646,0.029096920768696004
1991-08-06,0.006472094964843938,0.007780746712492206,-0.005932454038378715
1991-08-07,-0.028359478083759077,0.005023356117978061,-0.020363267251063216
1991-08-08,-0.004742833443311911,0.008699479289214735,-0.014305639592447818
1991-08-09,0.009432677828406141,-0.010643463310514927,-0.0020823851936103005
1991-08-10,-0.032043178343703654,0.02403183621155784,-0.007592454220206379
1991-08-12,-0.021875597122805665,0.014007674296250102,-0.006696991928602399
1991-08-13,0.005689841204608751,-0.015877246715439622,0.004319885687758646
1991-08-14,-0.023731825334587103,0.018055976965838445,-0.00613366101805414
1991-08-16,0.013407516486673083,-0.016251159980463146,0.0026600869022972186
1991-08-17,-0.004665920614700214,0.002638917557923041,0.0012029599184885768
1991-08-19,-0.042303096808944514,0.002638391432729044,-0.00661559048749575
1991-08-20,0.025386709811652076,-0.03569358274505032,0.008098151732241906
1991-08-21,0.005690996301511268,-0.0007122342503985617,-0.00996208427801232
1991-08-22,0.03932012754384542,-0.007418081607118189,0.009659976935546807
1991-08-23,-0.02111521866726154,-0.0030361066849315943,-0.0019836162114406607
1991-08-24,-0.005616868662006217,-0.002547185221469917,0.004373285135933562
1991-08-26,0.004505405106040552,-0.006703765414874627,-0.002043882984764135
1991-08-27,-0.015392726540236873,0.010551597914559367,-0.006842171178276006
1991-08-28,0.0028691588101418222,0.0013307858755859008,0.009775346163386878
1991-08-29,-0.009990538847388033,0.01139687362982212,-2.7039220368263103e-05
1991-08-30,0.0013720154720752375,-0.0001938928749115001,0.011619373954981471
1991-08-31,-0.004593428555220595,-0.0010272425504894572,-0.010869065774474662
1991-09-02,-0.011783991034272476,0.005950665538309356,-0.0017500124457037816
1991-09-03,0.000955109245101753,-0.005764177703208983,0.00917543121037116
1991-09-04,0.012017388259982728,-0.016678752579973748,0.012133099204468534
1991-09-05,-0.012706687163064662,0.004719110071439548,0.005901974159190931
1991-09-06,0.00010894899708324239,-0.014856372050143958,0.005469045469858571
1991-09-07,0.010786136139959253,-0.014745514124287498,0.005883045314010382
1991-09-09,0.010716219113220515,-0.005912780325885778,0.0029019088779832537
1991-09-10,-0.0009784880992016437,0.011402512587749908,-0.00770839241565181
1991-09-11,0.003054469104685315,-0.0038166887477306035,0.0025872457748649133
1991-09-12,-0.010892145349366233,0.0056770427250113055,-0.0027173703531875766
1991-09-13,-0.003435773688178517,-5.4134102496290705e-05,-0.006179963230605244
1991-09-14,0.011510583145625223,-0.002435925450693578,0.002045527939162878
1991-09-16,-0.0050342553320715695,-4.46428156814652e-05,0.00014422063967243094
1991-09-17,-0.003399846024212514,0.003425092247429902,-0.0013746015301409073
1991-09-18,0.0037732628178856324,-0.0070444654872838,-0.0005570128156458811
1991-09-19,-0.0027357686907773216,0.002554998440091149,-0.006594523817842193
1991-09-20,0.007907729651847458,0.0030925489735215816,-0.0046557079856815705
1991-09-24,-0.007564346790746402,0.006275046060074977,0.0022033162760853467
1991-09-25,-0.005242821015004623,0.0018670097686542576,-0.005647300864972995
1991-09-26,-0.0014253762355123305,0.004171686732509842,6.689871112909498e-05
1991-09-27,0.008883620744407681,-0.0047522124093868825,0.010080269157500737
1991-09-28,0.009996474159791817,-0.005340038564890684,0.0012106957481675396
1991-09-30,0.01981667379164756,-0.010882415579529457,2.5956201680372645e-05
1991-10-01,0.002492649290844408,-0.009431432026601082,0.00399447645485369
1991-10-02,-0.0018193217979191679,-0.0024519416880615366,-0.005712127031774369
1991-10-04,0.022484164666697948,-0.028351958144242885,-0.002223141595199346
1991-10-05,-0.011379451431262327,0.011919954339113751,0.003319909698552064
1991-10-07,0.001898438381934707,-0.004435905678389792,0.0027656935626217136
1991-10-08,-0.008761175800854488,0.002113521576826115,-0.0038418808806107985
1991-10-09,0.0025698871298596012,-0.0007208375597757416,0.0029256085125241946
1991-10-10,0.00922807589253196,-0.023785269391342127,0.005920613624587262
1991-10-11,-0.009867355576096061,0.00015229503373257944,-0.010686124617757704
1991-10-12,-0.008642775548338893,-0.004670137078104594,-0.003577947781004776
1991-10-14,0.002332460446371264,-0.0019288041687419897,0.002814654238564576
1991-10-15,-0.005001863521384748,-0.0008648396296748531,-0.002932106365146175
1991-10-16,-0.011798383159551878,0.006276907741198387,0.0011227255401914382
1991-10-17,0.005268028141272415,0.0007327080195157322,-0.012854780924833316
1991-10-18,0.0013539991338697552,-0.008183700212242798,-0.020541847827107277
1991-10-19,0.002070834380968181,0.0035855686494807005,-0.018717493208768296
1991-10-21,0.026850025828511308,-0.02093118918463881,-0.005914250251677446
1991-10-22,-0.009297659757226467,0.00985746682798457,0.0005712969932158975
1991-10-23,0.006574768807285929,-0.002771953800893725,0.0028315499605039065
1991-10-24,-0.004236652484180997,-0.00836233085091018,-0.0129398268221489
1991-10-25,-0.004575532127683504,0.0007389596293508472,0.01316090390173992
1991-10-26,-0.008676474594464613,-0.011470913604579622,0.0017133047223891803
1991-10-28,-0.013080425208080216,0.029827376814041528,-0.007961152250048814
1991-10-29,0.0023044023150165086,-0.016023536908591582,-0.012426943192919941
1991-10-30,0.007998138511336003,0.01850845555597556,-0.007323441027929359
1991-10-31,-0.006295163511245207,0.006982779877850049,-0.0011513054082829847
1991-11-01,-0.009366069326308782,0.005562974885986642,0.0037894903128289806
1991-11-02,-0.006634944495881889,0.006906549074174637,-0.0069883076729408185
1991-11-04,-0.022416018505326582,0.038472274666956956,0.0010648673845315027
1991-11-05,-0.004792542343649289,0.006680230107849782,0.013588498151667013
1991-11-06,0.018395004519647994,-0.012957222639518613,-0.0019080470262276099
1991-11-07,0.0002918362057811151,0.022513668433700375,-0.011630207208609702
1991-11-08,0.003922359083163715,0.014339096114974031,-0.004229293556980932
1991-11-09,0.004096547846146876,0.015550796745554558,0.00830912278285533
1991-11-11,-0.008143200568957969,0.036060983770688386,-0.0014721980141634361
1991-11-12,-0.0031859430470726206,0.009298000383235819,-0.001879545794915392
1991-11-13,-0.0024804859225760856,0.0016980771788695568,-0.0057062201671478265
1991-11-14,-0.0038096757733386013,0.0007660461760689791,0.002113068276099089
1991-11-15,-0.008166974162236813,-0.00914834211559625,0.0032901199283744548
1991-11-16,-0.002954417744905297,-0.007963923502025665,0.003236889518291276
1991-11-18,-0.002703557681362411,0.0067541506392270806,-0.0009405391318982655
1991-11-19,-0.01196569392328945,0.025937571351869068,-0.015583930199172093
1991-11-20,0.01912398564507292,-0.0275350233616274,0.010609741315876137
1991-11-21,-0.005402283254953192,-0.002094141854469135,0.004788689446208276
1991-11-22,-0.006210154348500723,0.015951859362658718,-0.008981795301240506
1991-11-23,-0.00046215578259433483,0.003724618231624609,-0.0014500967214327895
1991-11-25,-0.0064805193904032814,0.007350471306312216,0.0004568933310546974
1991-11-26,-0.010879010944691491,0.005069995339450238,0.0006594278417639838
1991-11-27,-0.0001280305231382456,-0.022487394628539017,0.009789167382887601
1991-11-28,0.01857222559794879,-0.02651077830293016,0.003617031629944572
1991-11-29,-0.012597851496489253,0.018210732345774465,-0.0005146648263661922
1991-11-30,-0.0007102224720862944,-0.006846654146437575,-0.006645220668651707
1991-12-02,-0.001134359929065631,0.0010967556131344213,3.608316126106799e-05
1991-12-03,-0.011526337360874925,-0.012540299169660823,-0.005099508217850407
1991-12-04,-0.01931281052659316,-0.000996990536213993,-0.005764715668149158
1991-12-05,-0.016898215324500757,-0.0007533846663657518,0.0056022499891070845
1991-12-06,0.023447302140572467,-0.014147377008236461,0.0081678887294535
1991-12-07,-0.024392910971295485,-0.0009888179081173516,-0.0037701834938051078
1991-12-09,-0.0063836169243089765,-0.01680279654613453,0.0011189739740413776
1991-12-10,0.03295637852345332,-0.014630095109558514,0.024704732932416727
1991-12-11,0.00796101195138815,0.009464708723157664,-0.00691858462912276
1991-12-12,0.01910958081258858,0.013209103024196405,0.004068199938075355
1991-12-13,-0.009261602940866207,0.0021227237320024187,-0.0027129868744419057
1991-12-14,-0.012048083926189692,-0.001895226088707366,-0.013387926962159308
1991-12-16,-0.01485279670501139,0.0040970303544953755,-0.012730529446410689
1991-12-17,-0.011312422041629801,0.016136107072440807,0.0034490830894140963
1991-12-18,-0.026099832275390724,0.019427758075204707,-0.011255626914655793
1991-12-19,-0.0005854627399443423,0.0056883746123018025,-0.00013803421068563516
1991-12-20,0.00778956939687591,0.01377489664745532,-0.016705221516674456
1991-12-21,-0.018738574218302374,0.019232969355691285,-0.009220452777449777
1991-12-23,-0.024834045070572575,0.014728921937183666,0.004075493844515686
1991-12-24,0.04164582415844924,-0.009153338634805417,-0.0026073473615148973
1991-12-26,0.000734306753244778,-0.027700047477452312,0.023797431680665587
1992-01-03,0.045711419699055296,-0.009984073545498927,-0.005155145991205187
1992-01-04,0.04202862785827446,-0.013825271620877697,-0.0016013453850858908
1992-01-06,0.0005735349357667971,-0.006632871093469904,0.007436896965177631
1992-01-07,-0.007025919157643596,0.028979587623536716,0.003925570724166201
1992-01-08,-0.02997453424847564,0.01849037290503573,-0.00034272298609381094
1992-01-09,0.01827591594004733,-0.001424066139101737,0.0045458835286628745
1992-01-10,-0.027938628567859905,0.01682433136995389,0.003990175394034484
1992-01-11,-0.002454095124708226,0.0007562919445669464,0.002059138039046505
1992-01-13,-0.013067634209327049,0.005510490003231136,0.01119184925788361
1992-01-14,0.010183589852677574,0.017528009518974923,-0.006845360007553765
