Date,winner,loser,wml
1991-05-08,-0.0032465115390193297,-0.0046447554576799464,0.0013982439186606167
1991-05-09,0.00548152901002563,0.0004383203042086695,0.005043208705816961
1991-05-10,-0.008158280838427588,-0.0016607765312747827,-0.006497504307152805
1991-05-11,-0.003136441437092951,-0.0011785538948507197,-0.0019578875422422313
1991-05-13,0.00023190201914998873,-0.004113080511523254,0.004344982530673243
1991-05-14,0.011403832287162467,0.004860273114845847,0.006543559172316619
1991-05-15,-0.008531622758181657,-0.005278723644311796,-0.0032528991138698615
1991-05-16,0.0035708445054352996,0.00482486719847752,-0.0012540226930422204
1991-05-17,0.004074892815215886,6.446673512670636e-05,0.00401042608008918
1991-05-18,-9.407922934799374e-05,0.003923173913514013,-0.004017253142862007
