month,rmrf,smb,hml,wml,wml_star,rv_ann,sigma_hat,scale
1993-11-30,0.0800709543034365,-0.071571656191732,0.0133652693116679,-0.1194324958361965,-0.10734082124604785,26.353663060600947,0.038543239833963384,0.8987572477198118
1993-12-31,0.0704367026152468,-0.1210521818771976,0.062368834379449,-0.1755445682944342,-0.1200136081191356,27.23050706713216,0.05066960589617088,0.6836646060038801
1994-01-31,0.1045305509969227,-0.1487287503702713,0.0507339118034653,-0.044541800502678,-0.026180590780856685,34.747971768185614,0.05893576823915414,0.5877757631122842
1994-02-28,-0.0215477466894716,-0.0171535480199556,0.0056512217072233,-0.0536818388900154,-0.025304415149290396,39.02173211738802,0.07348889263211518,0.47137757708216127
1994-03-31,-0.0569774808967419,0.13335617407414,-0.0584416587863947,-0.2110649064148325,-0.08665674590809956,48.70952642344562,0.08437315243592383,0.410569181679981
1994-04-30,0.0468640568062885,-0.0898595968236122,0.0445298162437417,0.2928264948707189,0.09936187989654038,38.543029762147476,0.10208952718014182,0.33931997833873623
1994-05-31,0.0342373262519688,0.0463171889212639,-0.0135843231932362,-0.1156131832336726,-0.037138189092506324,31.766803949452743,0.1078393493482949,0.32122797810561227
1994-06-30,-0.0082860285940151,0.0535730858805143,0.0089775697767546,-0.070519991877455,-0.021838857122786572,30.49397914631518,0.11185952469431365,0.3096832053063293
1994-07-31,-0.0053501665948455,0.0478328786669368,0.0350313977377403,0.0016600204229921,0.0005190566609180595,26.03387800681178,0.11078712328395277,0.31268088857755555
1994-08-31,0.0127559703169546,-0.0752457417965701,0.016324161151729,0.1396487661535078,0.047038442574130215,30.703879633992532,0.10284301305724217,0.3368339289329888
1994-09-30,0.1045241731093788,-0.1077161976741344,0.0033202829674445,-0.0715102785105006,-0.026213231834071427,36.25669232187987,0.09450146126781507,0.366565931220954
1994-10-31,0.0539751481073398,0.1369361175802645,0.0049962337302664,-0.0606187660809944,-0.023194113037764523,26.349235536833977,0.09053571703601108,0.38262265198163603
1994-11-30,-0.0234951643858332,0.0874179074696197,0.004355172278343,-0.0947715095310726,-0.03716298717616436,38.075652107519026,0.08834008355662967,0.39213248116492
1994-12-31,-0.0466118926223578,0.1377447660946669,-0.0335843091539587,-0.0584377924724947,-0.021577005696096493,24.674757983771606,0.0938195290580455,0.36923033508242603
1995-01-31,-0.0916151399896052,-0.0504252381997106,-0.0139983032362976,0.0903382910699843,0.03383954549145803,27.679783356737946,0.09247790283806015,0.3745869563244541
1995-02-28,-0.041739198717174,-0.0343582797199422,0.021892108590521,-0.0451204816379614,-0.01750808616254172,20.673698547271453,0.08927413988415313,0.3880296824626882
1995-03-31,0.0531519430590783,-0.028742489789624,-0.0042168440164749,0.0138083131003727,0.00573770605677638,22.46378148350786,0.08336676581198578,0.415525489251943
1995-04-30,-0.0362016912354591,-0.0193614918995147,0.0266444531033933,-0.0519210731202167,-0.023210015918783033,32.8866394001628,0.07749235238993266,0.4470249654710172
1995-05-31,-0.0167641591141489,-0.0159324105791272,-0.0256157051222615,-0.0638389494714939,-0.030292959117613656,23.28827861641553,0.0730019827756993,0.47452157919892485
1995-06-30,0.0125489720483851,0.0129624210174454,0.0090542620333018,0.0356499406378982,0.01715519179890413,17.477385324258453,0.07198696370809277,0.4812123524454638
1995-07-31,0.0392987731143807,-0.0143064856342529,-0.0014567177337186,-0.0321904877332097,-0.016287658740843963,31.698259280643022,0.06846356638664798,0.505977383003135
1995-08-31,-0.0189180831058107,-0.0285787178280327,-0.0464571758592334,-0.0800992198041418,-0.03781449624905216,28.778935403492746,0.0733771077809232,0.47209568759241316
1995-09-30,0.0778167445597464,-0.0131072763935828,0.0229284919646219,0.0087703143715629,0.003948281633784026,27.249067391921017,0.07694805740258087,0.45018701343090267
1995-10-31,0.0110094628497579,0.0155844257141781,0.0272060168043672,-0.0342517727416841,-0.015575351978730046,9.661541289750021,0.07617909466048138,0.4547312659170771
1995-11-30,-0.0559540484135594,0.0143531007452546,-0.0336352262352964,-0.0158342329587167,-0.0080797278924067,22.68365891571403,0.06788767232904852,0.5102696110049861
1995-12-31,-0.0525510216273905,-0.0481329728071948,0.0644907696768897,0.0588505110925529,0.029154031373493757,21.94000786492619,0.06992657307515417,0.49539130301933754
1996-01-31,0.0078864666912403,0.0497617033913286,0.0045345390098392,-0.025405267779246,-0.013791290853098314,20.67054521320475,0.06381304700518439,0.5428516232513265
1996-02-29,-0.0296158505770743,-0.0483735381198742,-0.0195629040837852,0.0196197014746181,0.011006529884596371,18.957691189226246,0.06174937994023131,0.5609937490045634
1996-03-31,0.0291420577312573,-0.0095859730586091,-0.0103667342231335,-0.0448646844002688,-0.02760529490815174,19.764288925369698,0.05629928106572159,0.6153012169185424
1996-04-30,0.1195427462912694,0.0398507833261376,-0.0026562693362959,-0.0663410379616546,-0.03798276030414417,21.593256772371046,0.060504316935546344,0.5725379263149059
1996-05-31,-0.0754770319038118,0.0663412769400058,0.011944545141348,0.0518361656869088,0.029718223753119295,20.581521400747647,0.060422771821859435,0.5733106096739061
1996-06-30,-0.0956450263375606,0.0223688560448578,0.0133248516729489,0.0062103723263218,0.0035505111190228043,17.395980863298295,0.060592292447570806,0.5717066437344596
1996-07-31,0.0099518836089371,0.1134906630101035,0.0422402131661323,0.0910484195359609,0.054323338450882254,15.324230915351711,0.0580599400118679,0.59664230008327
1996-08-31,-0.0410188272621381,0.0660606179757308,0.0058802784713432,-0.0925124728127729,-0.057945691397205096,14.277039224800504,0.05530568343629629,0.6263554484645093
1996-09-30,0.0097559124603985,0.0863294902381965,0.023410359188817,0.0513834240625641,0.033919821874656635,20.46143713943538,0.0524759248277268,0.660131598730285
1996-10-31,-0.0349831900752899,0.0631044648705754,-0.0311843257121984,-0.0815778887786449,-0.055126883690650406,25.20391680946409,0.0512624834488078,0.6757576656614982
1996-11-30,-0.0396076249970749,0.0117179554258251,0.0093159107421076,-0.0553506151492203,-0.033232420902201354,32.05733908102001,0.05769671607781701,0.6003984023051907
1996-12-31,-0.0949524421053871,-0.0692597174161822,-0.0465785481326517,0.0024507075384788,0.0012323855799005218,41.14874428865101,0.06888671922759722,0.50286929817235
1997-01-31,0.0817669383799031,0.0397392562212024,0.0574873661550368,0.1185655216711196,0.05027465993101013,37.56589543166242,0.08169583159472274,0.42402427976037926
1997-02-28,-0.0155320563639083,0.0689944738448704,-0.001672051085259,0.02566730953352,0.009495810313613646,25.927563463813886,0.09363515642665664,0.36995736936170404
1997-03-31,0.0054335001071856,0.0433200988721409,0.03779020725498,-0.0594723059604523,-0.02149353954367464,37.576922210404724,0.09585117924153114,0.3614041728593363
1997-04-30,0.0388954077476142,0.0363897519589961,-0.0089058431509367,0.0147262917313559,0.0050585092951176466,23.178588910260785,0.10084664867734182,0.34350190716016005
1997-05-31,0.0715773899774692,-0.0733525182142322,0.0001610718713935,-0.3079864306521513,-0.11014425125878587,48.683270843731286,0.09686354754511314,0.35762696111500425
1997-06-30,-0.0113501001086951,0.0260959949111321,0.0437239141606569,-0.03646254342718,-0.012142297782491132,55.8643172651307,0.10402475531464919,0.33300742738204026
1997-07-31,-0.0261553092720148,0.0356709677415871,-0.0118729947324434,0.057312619825082,0.017105157989027314,20.095200941421652,0.11606834560148512,0.2984536048296557
1997-08-31,-0.0406289228518934,0.0237951414302464,0.0273389356862567,0.0788912681952171,0.023817655629787028,19.071942314096514,0.11474150681460711,0.30190483908624766
1997-09-30,-0.0656626247296237,0.0366651619700593,-0.0272415810279845,0.040072237475476,0.013132803586786148,21.586399035697852,0.1057004329986714,0.32772823316450334
1997-10-31,-0.2599703178311601,0.0493617976002578,-0.0429239386116262,-0.0952204946543837,-0.03175394861962692,34.42589011360049,0.10387793760004577,0.3334780893008631
1997-11-30,-0.1313005538149432,-0.0854334492546268,0.1610066662109317,0.2113534643546648,0.07467165442352221,31.56990606204132,0.09804923740986789,0.35330224962964574
1997-12-31,-0.0771363242042372,-0.2532672344900908,0.024522393511889,0.0534902262962746,0.024857917808873062,44.590136728695654,0.07454187463797445,0.4647188753920887
1998-01-31,0.4847244512469952,-0.1819827181426991,-0.014917552374899,0.0563503449806612,0.022182335630909936,41.03086311168875,0.0879994443818046,0.39365039625795833
1998-02-28,-0.011369532724759,-0.0333109365107439,0.0826936712377945,0.1319679131040313,0.04579855340290818,44.48001198033644,0.09981762020042427,0.34704309802038646
1998-03-31,-0.1278107562650895,0.1201202230307354,0.0287648744464883,-0.3544855137062931,-0.10851550164690146,46.7285367356242,0.11316114489970383,0.3061211176511189
1998-04-30,-0.1238435894467515,-0.0804899890195255,0.0528962700048061,0.256060296898135,0.06879387542030417,48.015053902577954,0.12893864208668832,0.26866279643373026
1998-05-31,-0.2000147598811815,0.0553215360346683,-0.0392133983579837,-0.0004045862355632,-9.76404626830247e-05,49.47941188602291,0.14353965493043983,0.24133411891065776
1998-06-30,-0.1004428254733316,-0.0220314926798902,-0.033878365280611,0.184132640278971,0.04459540647458083,69.44598657912009,0.1430313628722134,0.24219175050668015
1998-07-31,0.1362518493163373,-0.0366259771634377,-0.0912143762681663,-0.080714235649886,-0.017665794052914137,45.920574337562975,0.15827327842829486,0.21886838066017275
1998-08-31,-0.0952113045835267,0.191201814539849,0.1349800335369606,-0.1977238157393399,-0.042501739578479567,46.816721238502524,0.1611546718432812,0.21495508479620778
1998-09-30,0.0013944616677596,-0.0676273924536956,-0.0412699060993229,-0.1214557564389221,-0.026806140549945512,74.89249800259029,0.15695474000217574,0.22070704045572212
1998-10-31,0.2762404815800177,-0.1588002637424646,-0.0988014491383963,-0.9491569037823944,-0.20074170145497733,90.03800571005631,0.1637913766586847,0.2114947493454673
1998-11-30,0.1103495028666303,0.2767418641405974,-0.2082596314413866,-0.5670255105420828,-0.10419946225387171,74.24747664891294,0.18850711360750372,0.18376503405332828
1998-12-31,0.2666746617075408,0.0341367745079077,-0.0085138513695698,0.24987428674591,0.04306300572934304,79.58544595641051,0.20100545831339642,0.1723386839444291
1999-01-31,0.0156775361311669,0.1239334876197078,0.1054941920611329,-0.1763237281835837,-0.02851263444946918,77.65662976538479,0.21422198382627322,0.16170616821227013
1999-02-28,-0.0827358913917678,-0.0318362786867816,0.0340660424212075,0.0366319145676035,0.005641012102018816,48.79988848453367,0.22495373547206096,0.1539917355836926
1999-03-31,0.1871754854531053,-0.0536716180721065,-0.0678380195017763,-0.1273373597743232,-0.01922328314121574,48.68331081523243,0.22946629377572242,0.1509634185543401
1999-04-30,0.2266872362178325,-0.0746700487837195,-0.1129691189122381,0.317140651297229,0.05040571998469673,60.15416623035835,0.2179529312780593,0.158938060379575
1999-05-31,0.0027032922277305,0.1093244526464891,0.1475923033379393,-0.0727045191201772,-0.012399009639933843,45.19573808861461,0.20312577328826353,0.17053973796922933
1999-06-30,0.2045402599486665,-0.0501771504946743,0.0326556620712561,-0.200931731588501,-0.038387444441596134,60.16495938935728,0.18132176967058625,0.19104719865855666
1999-07-31,0.0948285726246254,-0.018870761518096,0.0727312718738601,-0.1886858642340616,-0.03803740821276105,42.286237392491174,0.17183794526452323,0.20159119161982525
1999-08-31,-0.0114814842492929,-0.0106656963963146,-0.0367978410878973,-0.0895127266787821,-0.02092628163972177,25.950771807277977,0.14817786857783885,0.23377995974601554
1999-09-30,-0.1077684112202053,0.0212113293944138,0.0684120835366988,-0.0580111805839874,-0.014271713692477227,40.24875509224791,0.1408076343788799,0.24601660488213872
1999-10-31,0.0053850076811121,0.0463513441493694,0.0227566498205198,0.0794447613978609,0.02002915083876203,47.49919008789066,0.137402093822153,0.25211417954238236
1999-11-30,0.1998191008751964,-0.1490280995125807,0.1267478821477865,0.52184115696113,0.13849883478112107,54.43559985928502,0.13052173309120257,0.26540419998232784
1999-12-31,0.144161931530897,-0.0173647930487572,0.2246146112418634,0.1917386019025974,0.04985874957964316,88.74898860575541,0.13321673851327986,0.26003501165076426
2000-01-31,-0.1316694322800502,-0.0263871208704942,-0.009701511585628,-0.2570923067918412,-0.05739793895020693,80.4564023259468,0.15516129873055268,0.22325809615407927
2000-02-29,-0.0258152707228023,0.3618423116829994,0.0050445901757771,0.3272387672580038,0.06463411398745737,84.88272288609608,0.175385453943736,0.19751362141178738
2000-03-31,0.0679759616216344,-0.024016502409733,-0.0590067438840752,-0.0570125480102471,-0.009990218590518924,44.64766225843314,0.19769062894464365,0.17522841793921123
2000-04-30,-0.1594821569780733,-0.0430047748525735,-0.0155276625346271,-0.1352757881100772,-0.023247841820569336,95.30774817396467,0.20157100160004224,0.1718551571228105
2000-05-31,-0.0048944442886602,-0.0216020056153605,0.0689895445161572,-0.0681947714519223,-0.010537215700031289,93.43155861193438,0.22418979041100262,0.15451647502712265
2000-06-30,0.0952467166789106,-0.0730729247097625,0.0768223662088489,-0.2020558325198793,-0.029087892878715292,95.34454055096822,0.24062998949377024,0.143959679440847
2000-07-31,-0.1342785167794896,0.0374037147291093,-0.0875977750626938,-0.1085361799845081,-0.015366623853577573,55.08830716633166,0.24467336479878948,0.1415806586870012
2000-08-31,-0.0237263465759316,0.0726584198231543,-0.0368280451940136,-0.0688993071434219,-0.010063622479032997,25.419878434847316,0.2371652967454459,0.14606275296911764
2000-09-30,-0.0965656907529068,0.0422087198324232,-0.0557471829009664,0.1796032561863917,0.029309405714776346,34.63674286721996,0.21227449505249274,0.16318972348897248
2000-10-31,-0.1336737106732763,0.0314129629137815,-0.035509843495681,0.1602985130697058,0.02677164085219595,39.284024532489674,0.20741737164885077,0.16701116148566084
2000-11-30,-0.0201130573105872,0.0368429397222092,0.0448502262455439,0.0750127888461466,0.014192164800249358,35.02773735733537,0.1830953393335442,0.18919660258676557
2000-12-31,-0.0340824925700741,-0.103117967573579,-0.0498253932838383,0.1806614793595709,0.041115191829054515,44.49333071089012,0.15221374256131184,0.22758139684676704
2001-01-31,0.2151208296451001,0.0299842183060212,0.129503870350208,-0.533615634416067,-0.15390525665825677,77.87247203991978,0.12010627974507758,0.28841969150074576
2001-02-28,-0.064982126135322,-0.0292483294589682,-0.2235654322536362,0.1196889038343993,0.030972295743555266,42.935982815001495,0.13386625535276417,0.2587733261088957
2001-03-31,-0.096305520646193,0.0803214191277754,0.0774945466687964,0.1093558606315802,0.027565039298074284,47.828131760201124,0.13742763409196404,0.252067325325534
2001-04-30,0.1085087927262296,-0.0374690972065331,0.0707377926235679,-0.0657768561097864,-0.015815179456157086,44.99739431055163,0.14407532593623926,0.24043684042545896
2001-05-31,0.0582534806700787,0.0360602626727388,-0.0170830276539859,0.0265399721510728,0.006303605316661948,35.58828291902072,0.1458485355217755,0.23751363719525018
2001-06-30,-0.0320207403220919,-0.0028172920377065,-0.0647483826905001,0.1710937803890744,0.04039505244380811,29.828376239423665,0.14672248335616803,0.23609889472281265
2001-07-31,-0.0917466362213847,-0.0109594623749642,0.0400554066203051,0.1471681959374488,0.035077204204542266,37.330331588312745,0.14533814675509668,0.2383477216738541
2001-08-31,-0.010592099945056,-0.0615614646359437,-0.0583416588875246,0.0360454967710068,0.010721288658489947,31.299800281804995,0.11646479034403144,0.29743767235616564
2001-09-30,-0.1232008767310124,-0.028264140694836,-0.0775945727502482,0.1268914799002379,0.03896276216301735,50.71506839386042,0.1128166885680554,0.3070557786358065
2001-10-31,0.1369605048326405,0.0523865338580786,0.0663237414888335,-0.0281598608690298,-0.008518881241939497,25.15697999318694,0.1145087209787792,0.3025185842202991
2001-11-30,0.1774738506112037,-0.0980927841049148,-0.0853021829456019,-0.14175213851724,-0.04600595086324602,36.94141368330473,0.10673484685632155,0.3245520762118925
2001-12-31,0.0636185879773432,-0.0684334635984845,0.0281593543570641,0.0582302998163852,0.01867143502996637,40.78851027421408,0.10803437192704035,0.3206481005394461
2002-01-31,0.0793854247097396,-0.0010683117619931,-0.0590929599511441,-0.028845361162378,-0.008855151637567726,34.33646952168337,0.11284195492249272,0.306987026015025
2002-02-28,0.0813796759413314,-0.0470317179369338,-0.0367702610198539,0.2064582401810317,0.0639097503101516,37.77770538089323,0.11190660576810411,0.30955291614475017
2002-03-31,0.1113514932147847,-0.0028228165690002,0.0270039112784621,0.0334415078919085,0.010252716295416076,24.62191476441181,0.11298935634529911,0.30658654294404053
2002-04-30,-0.0928090202140421,-0.0566254160699516,0.0101715170144804,0.0634427399104147,0.021948829517056394,27.753836111788623,0.10012930193915241,0.3459628248724689
2002-05-31,-0.0530426979852878,0.0346372978544506,0.0142381120552104,-0.0345170231344453,-0.011932447324629713,24.476052180629008,0.10020616252206227,0.3456974629055441
2002-06-30,-0.0753996537588922,-0.0238418354709814,0.0087107181527412,0.2245542334978236,0.08076277834479843,37.00589455467508,0.09631648376741746,0.3596582308281495
2002-07-31,-0.0341007985394581,0.0202531606167795,-0.0290139050756162,-0.3093123972025685,-0.11097397812782564,85.98907265604436,0.09655322741493058,0.3587763669722842
2002-08-31,0.0253102291030231,0.0079767047543768,-0.0182971563671567,-0.0065702825573039,-0.0017118949415836898,46.2009534531216,0.13295282242970036,0.26055119040210073
2002-09-30,-0.1335444906550197,-0.0489673219473695,-0.0294380700323242,0.1299407641873435,0.033037829350935397,28.497365072413274,0.13624624254585485,0.2542530018009033
2002-10-31,0.0221667217279641,-0.0100065411696244,0.007875845696748,0.0435550465641596,0.010993554041026542,27.091440071670387,0.137243248713968,0.25240597607517823
2002-11-30,0.0986606545971169,-0.0825063025627833,-0.0148499764700039,0.0336136474578527,0.008490847187261024,30.715316170751887,0.1371371877050353,0.25260118521524577
2002-12-31,-0.1366870797300561,0.0287710992817396,-0.0007163285994512,0.0507037031918061,0.012921900317634707,41.89623705201791,0.13592643171879185,0.2548512140967828
2003-01-31,-0.0536336057447737,0.0127073914645214,0.0054096109621524,0.0333308951926077,0.008438488149376267,30.112124705256832,0.13682736270623777,0.25317316263524176
2003-02-28,-0.0288183405064247,0.0010255630693507,-0.0554208389832305,0.024082296202581,0.007975143903429925,26.823139574157086,0.10460440862478748,0.33116210498960624
2003-03-31,-0.0712095925060757,-0.0659876602632946,-0.0028754800322562,0.1328103958220086,0.05168401329537313,44.24019265785662,0.08901566990257138,0.38915638324457386
2003-04-30,0.1199596040731538,-0.0048253277424779,0.0180599970784975,-0.064350832209636,-0.02285688039579326,43.43372514863459,0.09752766691376048,0.35519168301246357
2003-05-31,0.0630625774888575,0.0046479164393848,-0.0114663653409361,-0.0239704034579246,-0.007867623156478154,37.76130667265307,0.10554129459763072,0.3282223918461883
2003-06-30,0.0573923328511172,-0.0218411338307149,0.0317348840158342,-0.1153473820301134,-0.0361188965403834,40.72628508099993,0.11062770202452755,0.31313148079038283
2003-07-31,0.0558815389901015,-0.0520130692846834,0.0306613333780447,0.022648672846577,0.0071869635819982475,25.91945240812684,0.1091661357309117,0.3173238286712436
2003-08-31,0.0576495549502975,-0.0504482389915379,-0.018898276071759,0.088000398203563,0.028099842728413052,29.502478781258866,0.1084854191164166,0.3193149497279813
2003-09-30,-0.0829460912117723,-0.0030540988057512,-0.0310822600046916,-0.000530254142852,-0.00016914983191058047,36.12100993717719,0.10859332296931488,0.31899766214140096
2003-10-31,0.1130208213269767,-0.1063156668544407,-0.0005816630579167,0.2368344870393923,0.07863199301094384,30.215047304834997,0.10433650447589396,0.3320124277249584
2003-11-30,0.0152721114819287,-0.0206018768080757,-0.0089755707083744,0.0618399217245559,0.021338357728469655,29.306233386242308,0.10039187431946284,0.3450579679501186
2003-12-31,0.0142268981372788,-0.0026550026913251,0.0330027161003045,-0.0179456599602041,-0.006579415138206971,68.4460278045003,0.09448497829519446,0.3666298789120789
2004-01-31,0.0448133296612303,-0.0689124394848235,0.0228948961134898,0.1804422756305024,0.05487190911303578,41.24733413238126,0.11391445797213186,0.3040967474019159
2004-02-29,0.0336256167602941,-0.069981486337839,-0.0347560165106198,0.0832878316448588,0.024813088860060173,29.154058859105795,0.11627633856850543,0.2979197365332279
2004-03-31,-0.0013693558927275,-0.0040713941591274,0.0031908328695409,0.1999416926001723,0.05917937659669631,38.15384711527132,0.11703711328184195,0.2959831730295421
2004-04-30,-0.0143931246806694,0.0385801479785161,-0.0375852943928856,-0.4661810585587574,-0.1385753599243802,92.23766694768373,0.11653576500044893,0.2972565216459007
2004-05-31,-0.0707338957467921,0.002383446595918,-0.0217105228446944,-0.1452269063924955,-0.032351562377914485,80.03266827106914,0.15550431695352754,0.22276562368188152
2004-06-30,-0.0239470497866376,-0.0233140154647498,-0.0122043767205506,0.0553985862337981,0.010836181258835665,30.672762712133526,0.17709775008827075,0.1956039313549237
2004-07-31,-0.0686449568751916,-0.0068157472881326,-0.0723091958332334,0.0052439450711222,0.0011004107998373782,17.539815915816888,0.16507979195817268,0.20984407443495423
2004-08-31,0.0922447074182235,-0.0405760905993486,0.0114646740084911,-0.1096819583040669,-0.0240591252420192,19.794537451242515,0.15792321835916515,0.21935353465627455
2004-09-30,0.0377805708646228,-0.0018078811800571,-0.0020390899019635,0.152756210879094,0.03396999707977869,57.95419299400584,0.15577364801823537,0.22238046416761298
2004-10-31,-0.0009458154301874,0.0003825217574815,0.0013816190233328,0.0248769563863,0.005237448924991467,75.3572186955091,0.16453870201251408,0.21053415231598765
2004-11-30,0.0494632619154895,-0.0192467798526621,-0.033781905467244,0.0503576671571921,0.011349248467231652,26.691921414433196,0.15370539876491895,0.2253728003683099
2004-12-31,0.0203589605853138,0.0386988839388078,0.0683821988689898,-0.0689299279103022,-0.019074853611487634,82.68314709386426,0.12518065903352665,0.27672818164425683
2005-01-31,0.0541908827898856,0.1867290916900006,0.1110434105983642,0.5039300660948632,0.112457066878306,81.5763407271747,0.15522945816866632,0.22316006613730469
2005-02-28,0.0825693355732546,0.0430612827359484,-0.0745439770527119,0.1278221128530516,0.02440245036379905,49.9270942959104,0.1814525922533796,0.19090945861498074
2005-03-31,-0.0484960285430767,-0.0238426371892362,-0.0512292025727945,0.0239670943494006,0.004383127117798243,22.615394959839467,0.1894183034500329,0.18288103905711298
2005-04-30,-0.0576203641679894,0.0199375388652369,-0.0256993514451649,-0.0001187482584911,-2.2946087607694398e-05,21.842343552927396,0.17927066307193784,0.19323304526115787
2005-05-31,0.0684421567249715,0.0299316318977913,0.0493414192774219,-0.0594259707238955,-0.01315744598781694,21.154917741017396,0.1564571128442313,0.2214090207957892
