0,0
1927-01-01,0.0308
1927-02-01,-0.0034999999999999892
1927-03-01,0.0873
1927-04-01,0.042100000000000005
1927-05-01,0.0328
1927-06-01,0.0436
1927-07-01,0.08929999999999999
1927-08-01,0.0611
1927-09-01,0.07680000000000001
1927-10-01,0.00019999999999999185
1927-11-01,-0.07429999999999999
1927-12-01,0.003499999999999996
1928-01-01,-0.004399999999999999
1928-02-01,0.015000000000000001
1928-03-01,0.057300000000000004
1928-04-01,-0.045799999999999993
1928-05-01,0.013600000000000001
1928-06-01,0.045399999999999996
1928-07-01,0.027
1928-08-01,0.01970000000000001
1928-09-01,0.0429
1928-10-01,0.1105
1928-11-01,0.16990000000000002
1928-12-01,0.0533
1929-01-01,-0.0701
1929-02-01,0.07050000000000001
1929-03-01,0.033299999999999996
1929-04-01,0.08960000000000001
1929-05-01,-0.023499999999999993
1929-06-01,0.1125
1929-07-01,0.0329
1929-08-01,0.0926
1929-09-01,0.062
1929-10-01,0.055300000000000016
1929-11-01,-0.006399999999999989
1929-12-01,0.0726
1930-01-01,-0.10119999999999998
1930-02-01,0.012899999999999995
1930-03-01,-0.0437
1930-04-01,0.0048000000000000004
1930-05-01,-0.006200000000000001
1930-06-01,0.09469999999999998
1930-07-01,0.015799999999999988
1930-08-01,0.05160000000000001
1930-09-01,0.09979999999999999
1930-10-01,0.11589999999999999
1930-11-01,-0.0314
1930-12-01,0.24569999999999997
1931-01-01,-0.1755
1931-02-01,-0.1782
1931-03-01,0.15009999999999998
1931-04-01,0.2143
1931-05-01,0.0923
1931-06-01,-0.2929
1931-07-01,0.141
1931-08-01,-0.09079999999999999
1931-09-01,0.16649999999999998
1931-10-01,0.1039
1931-11-01,0.10219999999999999
1931-12-01,0.2533
1932-01-01,-0.1788
1932-02-01,-0.06299999999999999
1932-03-01,0.1565
1932-04-01,0.17009999999999997
1932-05-01,0.23799999999999996
1932-06-01,-0.0469
1932-07-01,-0.6236999999999999
1932-08-01,-0.7766
1932-09-01,0.017299999999999996
1932-10-01,0.17989999999999998
1932-11-01,-0.09489999999999998
1932-12-01,0.0727
1933-01-01,-0.0155
1933-02-01,0.0469
1933-03-01,0.16970000000000002
1933-04-01,-0.31529999999999997
1933-05-01,-0.3062
1933-06-01,-0.068
1933-07-01,-0.06839999999999999
1933-08-01,0.12240000000000001
1933-09-01,0.14350000000000002
1933-10-01,0.005899999999999989
1933-11-01,0.0877
1933-12-01,0.015300000000000003
1934-01-01,-0.098
1934-02-01,0.018099999999999998
1934-03-01,0.0137
1934-04-01,-0.0773
1934-05-01,-0.028899999999999995
1934-06-01,0.009600000000000004
1934-07-01,0.1839
1934-08-01,0.0689
1934-09-01,-0.022699999999999998
1934-10-01,0.10139999999999999
1934-11-01,-0.002799999999999997
1934-12-01,0.0433
1935-01-01,0.060899999999999996
1935-02-01,0.26239999999999997
1935-03-01,-0.0293
1935-04-01,-0.0262
1935-05-01,-0.0353
1935-06-01,0.0845
1935-07-01,-0.052800000000000014
1935-08-01,-0.18320000000000003
1935-09-01,0.2241
1935-10-01,0.0412
